Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2023-08-01,,621.900024,0.02,1,620.200012
2023-08-02,,621.6740230400001,0.04,0,620.03301128
2023-08-03,,620.849976,0.06,0,619.1696913088
2023-08-04,,618.69897744,0.08,0,617.449509830272
2023-08-07,,614.9150611648,0.1,0,613.9175480838502
2023-08-08,,610.08855744832,0.1,0,609.3157956754652
2023-08-09,,605.744704103488,0.1,0,604.3459030744094
2023-08-10,,601.8352360931392,0.1,0,599.2434800039921
2023-08-11,,598.3167148838253,0.1,0,594.2285270433533
2023-08-14,,595.1500457954428,0.12000000000000001,0,589.4893964955497
2023-08-16,,590.7640374199897,0.14,0,583.7515147964398
2023-08-17,,585.6170721811911,0.14,0,579.1612094371518
2023-08-18,,581.1906820758244,0.14,0,575.4889651497215
2023-08-21,,577.383986585209,0.14,0,572.5511697197771
2023-08-22,554.0,,0.02,1,570.2009333758217
2023-08-23,554.40900024,,0.04,0,560.799988
2023-08-24,555.3506407104,,0.06,0,561.44398944
2023-08-25,556.949602267776,,0.06,0,562.3743507936
2023-08-28,558.4526261317094,,0.06,0,563.540403690112
2023-08-29,559.8654685638069,,0.06,0,564.8813645211009
2023-08-30,561.1935404499785,,0.06,0,566.3296022185688
2023-08-31,,582.0,0.02,1,576.950012
2023-09-01,,581.54800048,0.02,0,576.63801128
2023-09-04,,581.1050409504,0.02,0,576.0264898688
2023-09-05,,580.6709406113921,0.02,0,575.1458990366721
2023-09-06,,580.2455222791642,0.02,0,574.0422251937383
2023-09-07,559.400024,,0.02,1,561.349976
2023-09-08,559.83202352,,0.04,0,561.70397624
