Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2023-01-30,,923.24,0.16,0,913.9389210792503
2023-01-31,,910.90560384,0.16,0,905.5211320634003
2023-02-01,,900.5447110656,0.18,0,898.7369008507202
2023-02-02,,895.200012,0.18,0,890.4395206805762
2023-02-03,833.299988,,0.02,1,883.8016165444609
2023-02-06,834.3339882399999,,0.04,0,857.25
2023-02-07,836.9266296704,,0.04,0,858.26600096
2023-02-08,839.415565443584,,0.04,0,859.7290423424
2023-02-09,841.8049437858407,,0.04,0,861.562720875008
2023-02-10,844.0987469944071,,0.04,0,863.6714511875073
2023-02-13,846.3007980746307,,0.04,0,882.650024
2023-02-14,848.4147671116455,,0.04,0,881.70802208
2023-02-15,850.4441773871796,,0.04,0,880.3515393152
2023-02-16,852.3924112516925,,0.04,0,878.651414249984
2023-02-17,,899.150024,0.02,1,876.6962704249856
2023-02-20,,898.16702352,0.04,0,874.0807208539874
2023-02-21,,895.9403425792001,0.06,0,870.2544199344292
2023-02-22,,892.4279234644481,0.08,0,866.0617108249205
2023-02-23,,887.3976886272923,0.08,0,860.1735985564349
2023-02-24,,882.7698725771089,0.08,0,854.8088740451478
2023-02-27,,878.5122818109402,0.08,0,833.349976
2023-02-28,,874.5952983060649,0.08,0,835.0299759999999
2023-03-01,,870.9916734815797,0.08,0,836.9619759999999
2023-03-02,,868.75,0.08,0,840.34454176
2023-03-03,,868.75,0.08,0,843.8173092736
2023-03-06,,866.799988,0.08,0,847.2305436298241
2023-03-08,,863.819988,0.08,0,850.4560500964558
2023-03-09,829.549988,,0.02,1,853.3948448771646
2023-03-10,830.44398824,,0.02,0,867.799988
2023-03-13,,874.25,0.02,1,867.48198872
2023-03-14,,873.33400024,0.04,0,866.0767082112
2023-03-15,,871.0966411904001,0.04,0,864.0531042785279
2023-03-16,,868.9487765027841,0.06,0,860.8528549762457
2023-03-17,,865.669849192617,0.06,0,857.1725682786212
2023-03-20,,862.58765752106,0.06,0,853.1978586451867
2023-03-21,,859.6903973497964,0.06,0,824.049988
2023-03-22,814.299988,,0.02,1,825.94298728
2023-03-23,815.209988,,0.04,0,828.3155463776
2023-03-24,817.0475894399999,,0.04,0,831.04398933984
2023-03-27,818.8116868223999,,0.04,0,855.599976
2023-03-28,820.5052203095039,,0.04,0,854.709976
2023-03-29,822.1310124571237,,0.04,0,853.37437816
2023-03-31,823.6917729188388,,0.04,0,832.450012
2023-04-03,825.1901029620852,,0.06,0,833.49201152
2023-04-05,827.6866960643601,,0.08,0,835.3584893888
2023-04-06,831.1517603792113,,0.08,0,837.697808317696
2023-04-10,834.3396195488743,,0.08,0,840.3880250859263
2023-04-11,837.2724499849644,,0.08,0,843.2934591956151
2023-04-12,839.9706539861672,,0.08,0,846.276371548229
2023-04-13,842.4530016672738,,0.08,0,849.2081482605124
2023-04-17,844.7367615338919,,0.1,0,851.9786772536202
2023-04-18,845.0,,0.1,0,854.5029370028961
2023-04-19,848.7,,0.1,0,856.5223448023169
2023-04-20,852.0300000000001,,0.1,0,859.8978806418535
2023-04-21,855.027,,0.1,0,862.5983093134828
2023-04-24,857.5,,0.12000000000000001,0,864.7586522507862
2023-04-25,857.5,,0.14,0,868.2669194006289
2023-04-26,860.5,,0.14,0,871.0735331205032
2023-04-27,865.44199832,,0.14,0,874.3888312964025
2023-04-28,,895.799988,0.02,1,887.650024
2023-05-02,,894.95698872,0.02,0,887.09702352
2023-05-03,,894.1308494256,0.02,0,886.0131425792
2023-05-04,,893.321232917088,0.02,0,884.443352584448
2023-05-05,,892.5278087387462,0.02,0,882.4758824576921
2023-05-08,,891.7502530439713,0.02,0,880.2132918119229
2023-05-09,,890.9882484630918,0.02,0,859.849976
2023-05-10,853.650024,,0.02,1,860.41797648
2023-05-11,854.42702352,,0.04,0,861.5972583808
2023-05-12,856.2499425792,,0.06,0,863.658423597952
2023-05-15,859.6909445844481,,0.08,0,867.4177516301158
2023-05-16,864.4756690176922,,0.1,0,872.2559752671043
2023-05-17,870.278102115923,,0.1,0,877.7212567950518
2023-05-18,875.5002919043308,,0.12000000000000001,0,883.3322791637445
2023-05-19,881.980256875811,,0.12000000000000001,0,888.8471125775453
2023-05-22,887.6826260507137,,0.12000000000000001,0,895.1836301535872
2023-05-23,892.7007109246281,,0.12000000000000001,0,900.9569017228697
2023-05-24,897.1166256136727,,0.12000000000000001,0,905.5755189782958
2023-05-25,901.002630540032,,0.12000000000000001,0,909.2704127826366
2023-05-26,904.4223148752282,,0.12000000000000001,0,912.2263278261094
2023-05-29,907.4316370902008,,0.14,0,915.1710646608875
2023-05-30,911.6692095775727,,0.16,0,918.09684932871
2023-05-31,,939.900024,0.02,1,937.450012
2023-06-01,,939.900024,0.02,0,936.99801128
2023-06-02,,939.900024,0.02,0,936.1120898688
2023-06-05,910.200012,,0.02,1,914.849976
2023-06-06,911.07401224,,0.04,0,915.569976
2023-06-07,913.4610517504,,0.06,0,917.67517744
2023-06-08,917.528388645376,,0.06,0,921.2196667936
2023-06-09,921.3516853266534,,0.08,0,925.662093450112
2023-06-12,926.1795514605211,,0.08,0,930.7708841051008
2023-06-13,930.6211883036794,,0.1,0,936.2883780124887
2023-06-14,936.5290706733115,,0.1,0,943.2270017307403
2023-06-15,941.8461648059804,,0.1,0,950.0466776138219
2023-06-16,946.6315495253823,,0.1,0,956.491271323334
2023-06-19,950.938395772844,,0.1,0,962.3630122586671
2023-06-20,954.8145573955596,,0.1,0,967.0604050069337
2023-06-21,958.3031028560036,,0.1,0,985.849976
2023-06-22,,989.700012,0.02,1,983.8649783999999
2023-06-23,,989.080012,0.04,0,981.721180992
2023-06-26,,987.69881104,0.06,0,978.45621901312
2023-06-27,,985.6228809376,0.06,0,975.2472278110207
2023-06-28,,983.6715066413441,0.06,0,958.400024
2023-06-30,953.099976,,0.02,1,959.29102256
2023-07-03,953.834976,,0.04,0,961.5437417152
2023-07-04,955.2815769599999,,0.04,0,964.1343687436799
2023-07-05,956.6703138815999,,0.04,0,987.450012
2023-07-06,958.0035013263359,,0.04,0,986.61201152
2023-07-07,959.2833612732825,,0.04,0,985.4052908288
2023-07-10,,990.0,0.02,1,983.892867562496
2023-07-11,,989.450012,0.04,0,981.9085796062463
2023-07-12,,987.89601056,0.06,0,978.4635514934968
2023-07-13,,985.4422499264,0.06,0,974.4786542844072
2023-07-14,,983.135714930816,0.06,0,970.562069598902
2023-07-17,,980.967572034967,0.06,0,966.8608970710997
2023-07-18,947.0,,0.02,1,950.0
2023-07-19,947.65900024,,0.02,0,950.27300048
2023-07-20,948.3048204751999,,0.02,0,950.8340799808
2023-07-21,948.937724305696,,0.04,0,952.4580366219519
2023-07-24,950.3802153334681,,0.04,0,954.4933956121957
2023-07-25,951.7650067201293,,0.04,0,956.8340584509762
2023-07-26,953.0944064513242,,0.04,0,959.361974316859
2023-07-27,953.799988,,0.06,0,977.900024
2023-07-28,,990.0,0.02,1,976.820024
2023-07-31,,990.0,0.02,0,974.67042304
2023-08-01,,989.04400024,0.02,0,972.1983819359999
2023-08-02,,988.1071204752,0.04,0,969.52857754368
2023-08-03,,986.0468346961919,0.06,0,966.1295766875647
2023-08-04,,982.5130260544204,0.06,0,961.2368424975543
2023-08-07,,979.1912459311552,0.06,0,956.6132086879945
2023-08-08,,976.0687726152859,0.06,0,935.549988
2023-08-09,,973.1336476983687,0.06,0,936.5909901599999
2023-08-10,,970.3746302764665,0.06,0,937.8957128671999
2023-08-11,,967.7811538998785,0.06,0,952.900024
2023-08-14,,965.3432861058858,0.06,0,951.95802328
2023-08-16,,963.0516903795326,0.06,0,950.7773823776
2023-08-17,,960.8975903967606,0.06,0,949.00464293984
2023-08-18,,958.872736412955,0.06,0,947.0900843470591
2023-08-21,,956.9693736681777,0.06,0,933.049988
2023-08-22,927.150024,,0.02,1,934.22298728
2023-08-23,927.7890230400001,,0.04,0,936.0491473376
2023-08-24,929.8954625984001,,0.06,0,940.3692326038399
2023-08-25,933.756734842496,,0.06,0,945.2869218113791
2023-08-28,937.3863307519463,,0.06,0,950.580749397786
2023-08-29,940.7981509068295,,0.06,0,956.9198314141403
2023-08-30,944.0052618524197,,0.08,0,962.9102639195951
2023-08-31,948.3248409042261,,0.08,0,968.3682135356761
2023-09-01,952.298853631888,,0.08,0,972.7345732285409
2023-09-04,955.954945341337,,0.08,0,976.4176633828326
2023-09-05,959.31854971403,,0.08,0,979.3641355062662
2023-09-06,,998.0,0.02,1,991.150024
2023-09-07,,997.27599976,0.02,0,990.62802328
2023-09-08,,996.5664795248,0.02,0,989.6049018688
