Date,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,PSAR
2023-04-19,102.68899649497192,,0.06,0,105.56190429458657
2023-04-20,103.1516568252736,,0.06,0,106.06952303566925
2023-04-21,103.5865575357572,,0.06,0,108.099998
2023-04-24,103.99536420361176,,0.06,0,107.98299824
2023-04-25,104.37964247139506,,0.06,0,107.8363585408
2023-04-26,104.74086404311136,,0.06,0,107.66772288672
2023-04-27,105.08041232052467,,0.06,0,106.150002
2023-04-28,105.39958770129319,,0.06,0,106.240002
2023-05-02,105.6996125592156,,0.08,0,106.37680160000001
2023-05-03,106.11164339447835,,0.1,0,106.76912174
2023-05-04,106.60047905503052,,0.12000000000000001,0,107.1928274912
2023-05-05,107.23642180842685,,0.12000000000000001,0,107.73283206243201
2023-05-08,107.79605143141563,,0.12000000000000001,0,108.2635794124429
2023-05-09,108.25,,0.12000000000000001,0,108.76513565820318
2023-05-10,,111.900002,0.02,1,109.22210912656254
2023-05-11,,111.83400192,0.04,0,111.050003
2023-05-12,,111.69064184320001,0.06,0,110.95000300000001
2023-05-15,,111.38220351260802,0.08,0,110.69800282000001
2023-05-16,,110.92362739159937,0.08,0,110.38216259440001
2023-05-17,,110.50173736027142,0.1,0,110.01894633496002
2023-05-18,,110.00656392424428,0.12000000000000001,0,109.53667277476482
2023-05-19,,109.41777601333496,0.14,0,108.92953816629775
2023-05-22,,108.66628779146806,0.14,0,108.2448123796901
2023-05-23,,108.02000792066254,0.14,0,107.59774651134589
2023-05-24,,107.46420723176978,0.14,0,107.00819760907672
2023-05-25,,106.986218639322,0.14,0,106.53655848726137
2023-05-26,104.050003,,0.02,1,104.650002
2023-05-29,104.10400294,,0.04,0,104.685002
2023-05-30,104.2938427424,,0.06,0,104.83560179999999
2023-05-31,104.573211997856,,0.06,0,105.052465512
2023-06-01,104.83581909798464,,0.06,0,105.32426803103999
2023-06-02,105.08266977210556,,0.06,0,105.63684092793599
2023-06-05,105.31470940577923,,0.08,0,105.97441965658368
2023-06-06,105.68153281331689,,0.08,0,106.45400118466196
2023-06-07,106.01901034825154,,0.1,0,106.92536131511605
2023-06-08,106.59210931342639,,0.12000000000000001,0,107.74879627839516
2023-06-09,107.36105619581522,,0.12000000000000001,0,108.49903702271612
2023-06-12,108.0377294523174,,0.12000000000000001,0,109.0992296181729
2023-06-13,108.6332019180393,,0.12000000000000001,0,109.57938369453832
2023-06-14,109.150002,,0.14,0,109.96350695563066
2023-06-15,109.650002,,0.16,0,110.73080616450453
2023-06-16,110.3780012,,0.18,0,111.34464553160362
2023-06-19,111.173961524,,0.19999999999999998,0,111.9257164252829
2023-06-20,112.05916881920001,,0.19999999999999998,0,112.39057314022632
2023-06-21,112.76733465536,,0.19999999999999998,0,112.76245851218106
2023-06-22,,115.599998,0.02,1,114.25
2023-06-23,,115.4989981,0.04,0,114.18699996
2023-06-26,,115.247038056,0.06,0,114.0035198816
2023-06-27,,114.81821565263999,0.06,0,113.739308568704
2023-06-28,,114.4151225934816,0.06,0,113.40816372320768
2023-06-30,,114.0362151178727,0.06,0,113.02734715088691
2023-07-03,108.099998,,0.02,1,109.599998
2023-07-04,108.22299804,,0.02,0,109.66999799999999
2023-07-05,108.34353807919999,,0.02,0,109.807198
2023-07-06,108.46166731761599,,0.02,0,110.004766
2023-07-07,108.57743397126367,,0.02,0,110.25238456000001
2023-07-10,108.6908852918384,,0.04,0,110.53714590400001
2023-07-11,108.97124976016487,,0.06,0,111.10868875552
2023-07-12,109.39897465455498,,0.06,0,111.69547274974721
2023-07-13,109.80103605528168,,0.08,0,112.27219758978765
2023-07-14,110.37295293085916,,0.1,0,112.81720256362587
2023-07-17,111.12565783777325,,0.12000000000000001,0,113.6837624509007
2023-07-18,112.11257865724046,,0.12000000000000001,0,114.49700996072056
2023-07-19,112.98106897837161,,0.12000000000000001,0,115.14760796857645
2023-07-20,113.74534046096701,,0.12000000000000001,0,115.66808637486116
2023-07-21,114.41789936565097,,0.12000000000000001,0,116.08446909988893
2023-07-24,,119.349998,0.02,1,117.75
2023-07-25,114.349998,,0.02,1,115.5
2023-07-26,114.349998,,0.04,0,115.575
2023-07-27,114.349998,,0.06,0,115.74999988
2023-07-28,114.77599794,,0.06,0,116.0019997072
2023-07-31,115.1764378836,,0.08,0,116.369839570624
2023-08-01,115.870322692912,,0.1,0,117.0478558135616
2023-08-02,116.69829062362079,,0.1,0,117.7861127559342
2023-08-03,117.44346176125872,,0.1,0,123.199997
2023-08-04,,124.150002,0.02,1,122.699997
2023-08-07,,124.02700196,0.02,0,122.15999699999999
2023-08-08,,123.90646192080001,0.04,0,121.60559699999999
2023-08-09,,123.66820332396802,0.06,0,121.0527018
2023-08-10,,123.26211124452993,0.06,0,120.530215836
2023-08-11,,122.88038468985813,0.06,0,118.150002
2023-08-14,,122.52156172846665,0.06,0,120.300003
2023-08-16,,122.18426814475865,0.08,0,120.17100294000001
2023-08-17,,121.64152685317795,0.1,0,119.8333224648
2023-08-18,,120.94737386786015,0.1,0,119.44498991832
2023-08-21,,120.32263618107413,0.1,0,119.0075914881216
2023-08-22,,119.76037226296671,0.1,0,118.55852909978458
2023-08-23,,119.25433473667005,0.1,0,115.800003
2023-08-24,114.699997,,0.02,1,116.11500240000001
2023-08-25,114.80799702,,0.02,0,116.45520175200001
2023-08-28,114.9138370396,,0.02,0,116.80447308672001
2023-08-29,115.017560258808,,0.04,0,117.14775691284481
2023-08-30,115.22285792845568,,0.06,0,117.58016120853274
2023-08-31,115.67148627274834,,0.08,0,118.4841285668262
2023-09-01,116.30576721092847,,0.1,0,119.36730325346096
2023-09-04,117.54519018983562,,0.12000000000000001,0,120.90384320276877
2023-09-05,119.38776664705534,,0.12000000000000001,0,123.07307456221501
2023-09-06,121.00923392940871,,0.12000000000000001,0,124.808459649772
2023-09-07,122.43612513787966,,0.12000000000000001,0,126.1967677198176
2023-09-08,123.69178940133409,,0.12000000000000001,0,127.30741417585408
2023-09-11,124.796773953174,,0.12000000000000001,0,128.19593134068327
